repayment_id,loan_id,customer_id,due_date,payment_date,due_amount,paid_amount,repayment_status,days_past_due
RPY0000287,LOAN000011,CUST00028,2025-12-24,2025-12-24,8683.25,8683.25,Paid,0
RPY0000288,LOAN000011,CUST00028,2026-01-23,2026-01-23,8683.25,8683.25,Paid,0
RPY0000289,LOAN000012,CUST00029,2025-05-25,,2409.78,0.0,Missed,120
RPY0000290,LOAN000012,CUST00029,2025-06-24,2025-06-24,2409.78,2409.78,Paid,0
RPY0000291,LOAN000012,CUST00029,2025-07-24,,2409.78,0.0,Missed,60
RPY0000292,LOAN000012,CUST00029,2025-08-23,2025-08-23,2409.78,2409.78,Paid,0
RPY0000293,LOAN000012,CUST00029,2025-09-22,2025-09-22,2409.78,2409.78,Paid,0
RPY0000294,LOAN000012,CUST00029,2025-10-22,,2409.78,0.0,Missed,120
RPY0000295,LOAN000012,CUST00029,2025-11-21,2025-11-21,2409.78,2409.78,Paid,0
RPY0000296,LOAN000012,CUST00029,2025-12-21,2026-02-04,2409.78,2409.78,Late,45
RPY0000297,LOAN000012,CUST00029,2026-01-20,2026-01-25,2409.78,2409.78,Late,5
RPY0000298,LOAN000012,CUST00029,2026-02-19,2026-02-19,2409.78,2409.78,Paid,0
RPY0000299,LOAN000012,CUST00029,2026-03-21,2026-03-21,2409.78,2409.78,Paid,0
RPY0000300,LOAN000012,CUST00029,2026-04-20,2026-06-19,2409.78,1497.0,Partial,60
RPY0000301,LOAN000012,CUST00029,2026-05-20,2026-05-20,2409.78,2409.78,Paid,0
RPY0000302,LOAN000012,CUST00029,2026-06-19,2026-08-18,2409.78,1204.23,Partial,60
RPY0000303,LOAN000012,CUST00029,2026-07-19,,2409.78,0.0,Missed,90
RPY0000304,LOAN000012,CUST00029,2026-08-18,2026-08-18,2409.78,2409.78,Paid,0
RPY0000305,LOAN000012,CUST00029,2026-09-17,2026-09-17,2409.78,2409.78,Paid,0
RPY0000306,LOAN000012,CUST00029,2026-10-17,2026-10-17,2409.78,2409.78,Paid,0
RPY0000307,LOAN000012,CUST00029,2026-11-16,2026-11-16,2409.78,2409.78,Paid,0
RPY0000308,LOAN000012,CUST00029,2026-12-16,2026-12-16,2409.78,2409.78,Paid,0
RPY0000309,LOAN000012,CUST00029,2027-01-15,2027-01-30,2409.78,2409.78,Late,15
RPY0000310,LOAN000012,CUST00029,2027-02-14,2027-02-14,2409.78,2409.78,Paid,0
RPY0000311,LOAN000012,CUST00029,2027-03-16,2027-05-15,2409.78,985.36,Partial,60
RPY0000312,LOAN000012,CUST00029,2027-04-15,,2409.78,0.0,Missed,60
RPY0000313,LOAN000012,CUST00029,2027-05-15,2027-05-15,2409.78,2409.78,Paid,0
RPY0000314,LOAN000012,CUST00029,2027-06-14,2027-06-14,2409.78,2409.78,Paid,0
RPY0000315,LOAN000012,CUST00029,2027-07-14,2027-07-14,2409.78,2409.78,Paid,0
RPY0000316,LOAN000012,CUST00029,2027-08-13,,2409.78,0.0,Missed,120
RPY0000317,LOAN000012,CUST00029,2027-09-12,2027-09-12,2409.78,2409.78,Paid,0
RPY0000318,LOAN000012,CUST00029,2027-10-12,2027-10-12,2409.78,2409.78,Paid,0
RPY0000319,LOAN000012,CUST00029,2027-11-11,2027-11-11,2409.78,2409.78,Paid,0
RPY0000320,LOAN000012,CUST00029,2027-12-11,2028-01-10,2409.78,1592.26,Partial,30
RPY0000321,LOAN000012,CUST00029,2028-01-10,2028-01-10,2409.78,2409.78,Paid,0
RPY0000322,LOAN000012,CUST00029,2028-02-09,2028-02-09,2409.78,2409.78,Paid,0
RPY0000323,LOAN000012,CUST00029,2028-03-10,2028-03-10,2409.78,2409.78,Paid,0
RPY0000324,LOAN000012,CUST00029,2028-04-09,2028-04-09,2409.78,2409.78,Paid,0
RPY0000325,LOAN000013,CUST00029,2024-09-22,2024-09-22,1779.86,1779.86,Paid,0
RPY0000326,LOAN000013,CUST00029,2024-10-22,2024-10-22,1779.86,1779.86,Paid,0
RPY0000327,LOAN000013,CUST00029,2024-11-21,2024-11-21,1779.86,1779.86,Paid,0
RPY0000328,LOAN000013,CUST00029,2024-12-21,2025-01-05,1779.86,949.03,Partial,15
RPY0000329,LOAN000013,CUST00029,2025-01-20,2025-01-20,1779.86,1779.86,Paid,0
RPY0000330,LOAN000013,CUST00029,2025-02-19,2025-02-19,1779.86,1779.86,Paid,0
RPY0000331,LOAN000013,CUST00029,2025-03-21,2025-03-21,1779.86,1779.86,Paid,0
RPY0000332,LOAN000013,CUST00029,2025-04-20,2025-04-20,1779.86,1779.86,Paid,0
RPY0000333,LOAN000013,CUST00029,2025-05-20,2025-05-20,1779.86,1779.86,Paid,0
RPY0000334,LOAN000013,CUST00029,2025-06-19,2025-06-19,1779.86,1779.86,Paid,0
RPY0000335,LOAN000013,CUST00029,2025-07-19,2025-07-19,1779.86,1779.86,Paid,0
RPY0000336,LOAN000013,CUST00029,2025-08-18,,1779.86,0.0,Missed,60
RPY0000337,LOAN000013,CUST00029,2025-09-17,2025-09-17,1779.86,1779.86,Paid,0
RPY0000338,LOAN000013,CUST00029,2025-10-17,2025-10-17,1779.86,1779.86,Paid,0
RPY0000339,LOAN000013,CUST00029,2025-11-16,2025-11-16,1779.86,1779.86,Paid,0
RPY0000340,LOAN000013,CUST00029,2025-12-16,2025-12-16,1779.86,1779.86,Paid,0
RPY0000341,LOAN000013,CUST00029,2026-01-15,2026-01-15,1779.86,1779.86,Paid,0
RPY0000342,LOAN000013,CUST00029,2026-02-14,2026-02-14,1779.86,1779.86,Paid,0
RPY0000343,LOAN000014,CUST00031,2025-09-02,2025-09-02,4832.6,4832.6,Paid,0
RPY0000344,LOAN000014,CUST00031,2025-10-02,2025-10-02,4832.6,4832.6,Paid,0
RPY0000345,LOAN000014,CUST00031,2025-11-01,,4832.6,0.0,Missed,30
RPY0000346,LOAN000014,CUST00031,2025-12-01,2025-12-01,4832.6,4832.6,Paid,0
RPY0000347,LOAN000014,CUST00031,2025-12-31,2025-12-31,4832.6,4832.6,Paid,0
RPY0000348,LOAN000014,CUST00031,2026-01-30,2026-01-30,4832.6,4832.6,Paid,0
RPY0000349,LOAN000014,CUST00031,2026-03-01,,4832.6,0.0,Missed,30
RPY0000350,LOAN000014,CUST00031,2026-03-31,2026-03-31,4832.6,4832.6,Paid,0
RPY0000351,LOAN000014,CUST00031,2026-04-30,,4832.6,0.0,Missed,120
RPY0000352,LOAN000014,CUST00031,2026-05-30,2026-05-30,4832.6,4832.6,Paid,0
RPY0000353,LOAN000014,CUST00031,2026-06-29,2026-06-29,4832.6,4832.6,Paid,0
RPY0000354,LOAN000014,CUST00031,2026-07-29,2026-07-29,4832.6,4832.6,Paid,0
RPY0000355,LOAN000014,CUST00031,2026-08-28,2026-09-12,4832.6,4832.6,Late,15
RPY0000356,LOAN000014,CUST00031,2026-09-27,2026-10-02,4832.6,4832.6,Late,5
RPY0000357,LOAN000014,CUST00031,2026-10-27,2026-10-27,4832.6,4832.6,Paid,0
RPY0000358,LOAN000014,CUST00031,2026-11-26,2026-12-01,4832.6,4832.6,Late,5
RPY0000359,LOAN000014,CUST00031,2026-12-26,2026-12-26,4832.6,4832.6,Paid,0
RPY0000360,LOAN000014,CUST00031,2027-01-25,2027-01-25,4832.6,4832.6,Paid,0
RPY0000361,LOAN000015,CUST00031,2025-05-21,2025-05-21,509.38,509.38,Paid,0
RPY0000362,LOAN000015,CUST00031,2025-06-20,2025-06-20,509.38,509.38,Paid,0
RPY0000363,LOAN000015,CUST00031,2025-07-20,2025-07-20,509.38,509.38,Paid,0
RPY0000364,LOAN000015,CUST00031,2025-08-19,2025-08-19,509.38,509.38,Paid,0
RPY0000365,LOAN000015,CUST00031,2025-09-18,2025-09-18,509.38,509.38,Paid,0
RPY0000366,LOAN000015,CUST00031,2025-10-18,2025-12-17,509.38,240.54,Partial,60
RPY0000367,LOAN000015,CUST00031,2025-11-17,2025-11-17,509.38,509.38,Paid,0
RPY0000368,LOAN000015,CUST00031,2025-12-17,2025-12-17,509.38,509.38,Paid,0
RPY0000369,LOAN000015,CUST00031,2026-01-16,2026-01-16,509.38,509.38,Paid,0
RPY0000370,LOAN000015,CUST00031,2026-02-15,2026-02-15,509.38,509.38,Paid,0
RPY0000371,LOAN000015,CUST00031,2026-03-17,2026-03-17,509.38,509.38,Paid,0
RPY0000372,LOAN000015,CUST00031,2026-04-16,2026-04-16,509.38,509.38,Paid,0
RPY0000373,LOAN000015,CUST00031,2026-05-16,2026-05-16,509.38,509.38,Paid,0
RPY0000374,LOAN000015,CUST00031,2026-06-15,2026-06-15,509.38,509.38,Paid,0
RPY0000375,LOAN000015,CUST00031,2026-07-15,2026-07-15,509.38,509.38,Paid,0
RPY0000376,LOAN000015,CUST00031,2026-08-14,2026-08-14,509.38,509.38,Paid,0
RPY0000377,LOAN000015,CUST00031,2026-09-13,2026-09-13,509.38,509.38,Paid,0
RPY0000378,LOAN000015,CUST00031,2026-10-13,2026-10-13,509.38,509.38,Paid,0
RPY0000379,LOAN000015,CUST00031,2026-11-12,,509.38,0.0,Missed,120
RPY0000380,LOAN000015,CUST00031,2026-12-12,2026-12-27,509.38,270.37,Partial,15
RPY0000381,LOAN000015,CUST00031,2027-01-11,2027-01-11,509.38,509.38,Paid,0
RPY0000382,LOAN000015,CUST00031,2027-02-10,2027-02-10,509.38,509.38,Paid,0
RPY0000383,LOAN000015,CUST00031,2027-03-12,2027-03-12,509.38,509.38,Paid,0
RPY0000384,LOAN000015,CUST00031,2027-04-11,2027-04-11,509.38,509.38,Paid,0
RPY0000385,LOAN000015,CUST00031,2027-05-11,2027-05-16,509.38,509.38,Late,5
RPY0000386,LOAN000015,CUST00031,2027-06-10,2027-06-10,509.38,509.38,Paid,0
RPY0000387,LOAN000015,CUST00031,2027-07-10,,509.38,0.0,Missed,90
RPY0000388,LOAN000015,CUST00031,2027-08-09,2027-08-09,509.38,509.38,Paid,0
RPY0000389,LOAN000015,CUST00031,2027-09-08,2027-09-08,509.38,509.38,Paid,0
RPY0000390,LOAN000015,CUST00031,2027-10-08,2027-10-23,509.38,509.38,Late,15
RPY0000391,LOAN000015,CUST00031,2027-11-07,2027-11-07,509.38,509.38,Paid,0
RPY0000392,LOAN000015,CUST00031,2027-12-07,2027-12-07,509.38,509.38,Paid,0
RPY0000393,LOAN000015,CUST00031,2028-01-06,,509.38,0.0,Missed,60
RPY0000394,LOAN000015,CUST00031,2028-02-05,2028-02-05,509.38,509.38,Paid,0
RPY0000395,LOAN000015,CUST00031,2028-03-06,2028-03-06,509.38,509.38,Paid,0
RPY0000396,LOAN000015,CUST00031,2028-04-05,2028-04-05,509.38,509.38,Paid,0
RPY0000397,LOAN000016,CUST00035,2026-04-08,2026-04-08,3328.35,3328.35,Paid,0
RPY0000398,LOAN000016,CUST00035,2026-05-08,2026-05-08,3328.35,3328.35,Paid,0
RPY0000399,LOAN000016,CUST00035,2026-06-07,2026-07-22,3328.35,3328.35,Late,45
RPY0000400,LOAN000016,CUST00035,2026-07-07,2026-07-07,3328.35,3328.35,Paid,0
RPY0000401,LOAN000016,CUST00035,2026-08-06,2026-08-06,3328.35,3328.35,Paid,0
RPY0000402,LOAN000016,CUST00035,2026-09-05,2026-09-05,3328.35,3328.35,Paid,0
RPY0000403,LOAN000017,CUST00035,2026-01-18,2026-01-18,4886.53,4886.53,Paid,0
RPY0000404,LOAN000017,CUST00035,2026-02-17,2026-02-17,4886.53,4886.53,Paid,0
RPY0000405,LOAN000017,CUST00035,2026-03-19,2026-03-19,4886.53,4886.53,Paid,0
RPY0000406,LOAN000017,CUST00035,2026-04-18,2026-04-18,4886.53,4886.53,Paid,0
RPY0000407,LOAN000017,CUST00035,2026-05-18,2026-05-18,4886.53,4886.53,Paid,0
RPY0000408,LOAN000017,CUST00035,2026-06-17,2026-06-17,4886.53,4886.53,Paid,0
RPY0000409,LOAN000017,CUST00035,2026-07-17,2026-07-17,4886.53,4886.53,Paid,0
RPY0000410,LOAN000017,CUST00035,2026-08-16,2026-09-15,4886.53,4886.53,Late,30
RPY0000411,LOAN000017,CUST00035,2026-09-15,2026-09-15,4886.53,4886.53,Paid,0
RPY0000412,LOAN000017,CUST00035,2026-10-15,2026-11-14,4886.53,2901.89,Partial,30
RPY0000413,LOAN000017,CUST00035,2026-11-14,2027-01-13,4886.53,1717.64,Partial,60
RPY0000414,LOAN000017,CUST00035,2026-12-14,2026-12-14,4886.53,4886.53,Paid,0
RPY0000415,LOAN000017,CUST00035,2027-01-13,2027-01-13,4886.53,4886.53,Paid,0
RPY0000416,LOAN000017,CUST00035,2027-02-12,2027-02-12,4886.53,4886.53,Paid,0
RPY0000417,LOAN000017,CUST00035,2027-03-14,2027-03-14,4886.53,4886.53,Paid,0
RPY0000418,LOAN000017,CUST00035,2027-04-13,2027-04-13,4886.53,4886.53,Paid,0
RPY0000419,LOAN000017,CUST00035,2027-05-13,2027-05-13,4886.53,4886.53,Paid,0
RPY0000420,LOAN000017,CUST00035,2027-06-12,2027-06-27,4886.53,4886.53,Late,15
RPY0000421,LOAN000018,CUST00036,2024-08-26,2024-08-26,2940.91,2940.91,Paid,0
RPY0000422,LOAN000018,CUST00036,2024-09-25,2024-09-25,2940.91,2940.91,Paid,0
RPY0000423,LOAN000018,CUST00036,2024-10-25,,2940.91,0.0,Missed,60
RPY0000424,LOAN000018,CUST00036,2024-11-24,,2940.91,0.0,Missed,60
RPY0000425,LOAN000018,CUST00036,2024-12-24,2024-12-24,2940.91,2940.91,Paid,0
RPY0000426,LOAN000018,CUST00036,2025-01-23,2025-01-23,2940.91,2940.91,Paid,0
RPY0000427,LOAN000019,CUST00037,2025-05-02,2025-05-02,309.79,309.79,Paid,0
RPY0000428,LOAN000019,CUST00037,2025-06-01,2025-06-01,309.79,309.79,Paid,0
RPY0000429,LOAN000019,CUST00037,2025-07-01,2025-07-16,309.79,170.04,Partial,15
RPY0000430,LOAN000019,CUST00037,2025-07-31,2025-08-30,309.79,309.79,Late,30
RPY0000431,LOAN000019,CUST00037,2025-08-30,2025-08-30,309.79,309.79,Paid,0
RPY0000432,LOAN000019,CUST00037,2025-09-29,2025-09-29,309.79,309.79,Paid,0
RPY0000433,LOAN000019,CUST00037,2025-10-29,2025-10-29,309.79,309.79,Paid,0
RPY0000434,LOAN000019,CUST00037,2025-11-28,2025-11-28,309.79,309.79,Paid,0
RPY0000435,LOAN000019,CUST00037,2025-12-28,2025-12-28,309.79,309.79,Paid,0
RPY0000436,LOAN000019,CUST00037,2026-01-27,2026-01-27,309.79,309.79,Paid,0
RPY0000437,LOAN000019,CUST00037,2026-02-26,2026-02-26,309.79,309.79,Paid,0
RPY0000438,LOAN000019,CUST00037,2026-03-28,2026-05-12,309.79,309.79,Late,45
RPY0000439,LOAN000019,CUST00037,2026-04-27,2026-04-27,309.79,309.79,Paid,0
RPY0000440,LOAN000019,CUST00037,2026-05-27,2026-05-27,309.79,309.79,Paid,0
RPY0000441,LOAN000019,CUST00037,2026-06-26,2026-06-26,309.79,309.79,Paid,0
RPY0000442,LOAN000019,CUST00037,2026-07-26,2026-07-26,309.79,309.79,Paid,0
RPY0000443,LOAN000019,CUST00037,2026-08-25,2026-08-25,309.79,309.79,Paid,0
RPY0000444,LOAN000019,CUST00037,2026-09-24,2026-09-24,309.79,309.79,Paid,0
RPY0000445,LOAN000019,CUST00037,2026-10-24,2026-10-24,309.79,309.79,Paid,0
RPY0000446,LOAN000019,CUST00037,2026-11-23,2026-11-23,309.79,309.79,Paid,0
RPY0000447,LOAN000019,CUST00037,2026-12-23,2026-12-23,309.79,309.79,Paid,0
RPY0000448,LOAN000019,CUST00037,2027-01-22,2027-01-22,309.79,309.79,Paid,0
RPY0000449,LOAN000019,CUST00037,2027-02-21,2027-02-21,309.79,309.79,Paid,0
RPY0000450,LOAN000019,CUST00037,2027-03-23,2027-03-23,309.79,309.79,Paid,0
RPY0000451,LOAN000019,CUST00037,2027-04-22,2027-04-22,309.79,309.79,Paid,0
RPY0000452,LOAN000019,CUST00037,2027-05-22,2027-05-22,309.79,309.79,Paid,0
RPY0000453,LOAN000019,CUST00037,2027-06-21,2027-06-21,309.79,309.79,Paid,0
RPY0000454,LOAN000019,CUST00037,2027-07-21,,309.79,0.0,Missed,30
RPY0000455,LOAN000019,CUST00037,2027-08-20,2027-08-20,309.79,309.79,Paid,0
RPY0000456,LOAN000019,CUST00037,2027-09-19,,309.79,0.0,Missed,60
RPY0000457,LOAN000019,CUST00037,2027-10-19,2027-10-19,309.79,309.79,Paid,0
RPY0000458,LOAN000019,CUST00037,2027-11-18,2027-11-18,309.79,309.79,Paid,0
RPY0000459,LOAN000019,CUST00037,2027-12-18,2027-12-18,309.79,309.79,Paid,0
RPY0000460,LOAN000019,CUST00037,2028-01-17,2028-01-17,309.79,309.79,Paid,0
RPY0000461,LOAN000019,CUST00037,2028-02-16,,309.79,0.0,Missed,30
RPY0000462,LOAN000019,CUST00037,2028-03-17,2028-03-17,309.79,309.79,Paid,0
RPY0000463,LOAN000020,CUST00037,2024-11-24,2024-12-09,10038.3,5170.18,Partial,15
RPY0000464,LOAN000020,CUST00037,2024-12-24,2024-12-24,10038.3,10038.3,Paid,0
RPY0000465,LOAN000020,CUST00037,2025-01-23,2025-01-23,10038.3,10038.3,Paid,0
RPY0000466,LOAN000020,CUST00037,2025-02-22,2025-02-22,10038.3,10038.3,Paid,0
RPY0000467,LOAN000020,CUST00037,2025-03-24,2025-05-23,10038.3,4413.25,Partial,60
RPY0000468,LOAN000020,CUST00037,2025-04-23,2025-04-23,10038.3,10038.3,Paid,0
RPY0000469,LOAN000020,CUST00037,2025-05-23,2025-05-23,10038.3,10038.3,Paid,0
RPY0000470,LOAN000020,CUST00037,2025-06-22,2025-06-22,10038.3,10038.3,Paid,0
RPY0000471,LOAN000020,CUST00037,2025-07-22,,10038.3,0.0,Missed,120
RPY0000472,LOAN000020,CUST00037,2025-08-21,2025-08-21,10038.3,10038.3,Paid,0
RPY0000473,LOAN000020,CUST00037,2025-09-20,2025-09-20,10038.3,10038.3,Paid,0
RPY0000474,LOAN000020,CUST00037,2025-10-20,2025-10-20,10038.3,10038.3,Paid,0
RPY0000475,LOAN000021,CUST00042,2026-08-19,2026-09-18,576.75,220.41,Partial,30
RPY0000476,LOAN000021,CUST00042,2026-09-18,2026-09-18,576.75,576.75,Paid,0
RPY0000477,LOAN000021,CUST00042,2026-10-18,2026-10-18,576.75,576.75,Paid,0
RPY0000478,LOAN000021,CUST00042,2026-11-17,2026-11-27,576.75,576.75,Late,10
RPY0000479,LOAN000021,CUST00042,2026-12-17,2026-12-17,576.75,576.75,Paid,0
RPY0000480,LOAN000021,CUST00042,2027-01-16,2027-01-16,576.75,576.75,Paid,0
RPY0000481,LOAN000021,CUST00042,2027-02-15,2027-02-15,576.75,576.75,Paid,0
RPY0000482,LOAN000021,CUST00042,2027-03-17,2027-03-17,576.75,576.75,Paid,0
RPY0000483,LOAN000021,CUST00042,2027-04-16,2027-04-16,576.75,576.75,Paid,0
RPY0000484,LOAN000021,CUST00042,2027-05-16,2027-05-16,576.75,576.75,Paid,0
RPY0000485,LOAN000021,CUST00042,2027-06-15,2027-06-15,576.75,576.75,Paid,0
RPY0000486,LOAN000021,CUST00042,2027-07-15,,576.75,0.0,Missed,30
RPY0000487,LOAN000021,CUST00042,2027-08-14,2027-08-14,576.75,576.75,Paid,0
RPY0000488,LOAN000021,CUST00042,2027-09-13,2027-09-13,576.75,576.75,Paid,0
RPY0000489,LOAN000021,CUST00042,2027-10-13,2027-10-13,576.75,576.75,Paid,0
RPY0000490,LOAN000021,CUST00042,2027-11-12,2027-11-12,576.75,576.75,Paid,0
RPY0000491,LOAN000021,CUST00042,2027-12-12,2027-12-12,576.75,576.75,Paid,0
RPY0000492,LOAN000021,CUST00042,2028-01-11,2028-01-11,576.75,576.75,Paid,0
RPY0000493,LOAN000021,CUST00042,2028-02-10,2028-02-10,576.75,576.75,Paid,0
RPY0000494,LOAN000021,CUST00042,2028-03-11,2028-03-16,576.75,576.75,Late,5
RPY0000495,LOAN000021,CUST00042,2028-04-10,2028-04-10,576.75,576.75,Paid,0
RPY0000496,LOAN000021,CUST00042,2028-05-10,2028-05-10,576.75,576.75,Paid,0
RPY0000497,LOAN000021,CUST00042,2028-06-09,2028-06-09,576.75,576.75,Paid,0
RPY0000498,LOAN000021,CUST00042,2028-07-09,2028-07-09,576.75,576.75,Paid,0
RPY0000499,LOAN000021,CUST00042,2028-08-08,2028-08-08,576.75,576.75,Paid,0
RPY0000500,LOAN000021,CUST00042,2028-09-07,,576.75,0.0,Missed,30
RPY0000501,LOAN000021,CUST00042,2028-10-07,2028-10-07,576.75,576.75,Paid,0
RPY0000502,LOAN000021,CUST00042,2028-11-06,2028-11-06,576.75,576.75,Paid,0
RPY0000503,LOAN000021,CUST00042,2028-12-06,2028-12-06,576.75,576.75,Paid,0
RPY0000504,LOAN000021,CUST00042,2029-01-05,2029-01-05,576.75,576.75,Paid,0
RPY0000505,LOAN000021,CUST00042,2029-02-04,2029-02-04,576.75,576.75,Paid,0
RPY0000506,LOAN000021,CUST00042,2029-03-06,2029-03-06,576.75,576.75,Paid,0
RPY0000507,LOAN000021,CUST00042,2029-04-05,,576.75,0.0,Missed,120
RPY0000508,LOAN000021,CUST00042,2029-05-05,2029-05-20,576.75,576.75,Late,15
RPY0000509,LOAN000021,CUST00042,2029-06-04,2029-06-04,576.75,576.75,Paid,0
RPY0000510,LOAN000021,CUST00042,2029-07-04,2029-07-04,576.75,576.75,Paid,0
RPY0000511,LOAN000021,CUST00042,2029-08-03,2029-08-18,576.75,576.75,Late,15
RPY0000512,LOAN000021,CUST00042,2029-09-02,2029-09-17,576.75,576.75,Late,15
RPY0000513,LOAN000021,CUST00042,2029-10-02,2029-10-02,576.75,576.75,Paid,0
RPY0000514,LOAN000021,CUST00042,2029-11-01,2029-11-01,576.75,576.75,Paid,0
RPY0000515,LOAN000021,CUST00042,2029-12-01,,576.75,0.0,Missed,60
RPY0000516,LOAN000021,CUST00042,2029-12-31,2029-12-31,576.75,576.75,Paid,0
RPY0000517,LOAN000021,CUST00042,2030-01-30,2030-01-30,576.75,576.75,Paid,0
RPY0000518,LOAN000021,CUST00042,2030-03-01,2030-03-01,576.75,576.75,Paid,0
RPY0000519,LOAN000021,CUST00042,2030-03-31,2030-03-31,576.75,576.75,Paid,0
RPY0000520,LOAN000021,CUST00042,2030-04-30,2030-04-30,576.75,576.75,Paid,0
RPY0000521,LOAN000021,CUST00042,2030-05-30,2030-05-30,576.75,576.75,Paid,0
RPY0000522,LOAN000021,CUST00042,2030-06-29,2030-06-29,576.75,576.75,Paid,0
RPY0000523,LOAN000022,CUST00052,2025-12-08,2025-12-08,3796.69,3796.69,Paid,0
RPY0000524,LOAN000022,CUST00052,2026-01-07,2026-01-07,3796.69,3796.69,Paid,0
RPY0000525,LOAN000022,CUST00052,2026-02-06,2026-02-06,3796.69,3796.69,Paid,0
RPY0000526,LOAN000022,CUST00052,2026-03-08,2026-03-08,3796.69,3796.69,Paid,0
RPY0000527,LOAN000022,CUST00052,2026-04-07,,3796.69,0.0,Missed,90
RPY0000528,LOAN000022,CUST00052,2026-05-07,2026-05-07,3796.69,3796.69,Paid,0
RPY0000529,LOAN000022,CUST00052,2026-06-06,2026-06-06,3796.69,3796.69,Paid,0
RPY0000530,LOAN000022,CUST00052,2026-07-06,2026-07-06,3796.69,3796.69,Paid,0
RPY0000531,LOAN000022,CUST00052,2026-08-05,2026-08-05,3796.69,3796.69,Paid,0
RPY0000532,LOAN000022,CUST00052,2026-09-04,2026-09-04,3796.69,3796.69,Paid,0
RPY0000533,LOAN000022,CUST00052,2026-10-04,2026-10-04,3796.69,3796.69,Paid,0
RPY0000534,LOAN000022,CUST00052,2026-11-03,2026-11-03,3796.69,3796.69,Paid,0
RPY0000535,LOAN000022,CUST00052,2026-12-03,2026-12-03,3796.69,3796.69,Paid,0
RPY0000536,LOAN000022,CUST00052,2027-01-02,2027-01-02,3796.69,3796.69,Paid,0
RPY0000537,LOAN000022,CUST00052,2027-02-01,2027-02-01,3796.69,3796.69,Paid,0
RPY0000538,LOAN000022,CUST00052,2027-03-03,2027-04-02,3796.69,2273.84,Partial,30
RPY0000539,LOAN000022,CUST00052,2027-04-02,2027-04-02,3796.69,3796.69,Paid,0
RPY0000540,LOAN000022,CUST00052,2027-05-02,2027-05-02,3796.69,3796.69,Paid,0
RPY0000541,LOAN000023,CUST00052,2024-09-23,2024-09-23,4439.38,4439.38,Paid,0
RPY0000542,LOAN000023,CUST00052,2024-10-23,2024-10-23,4439.38,4439.38,Paid,0
RPY0000543,LOAN000023,CUST00052,2024-11-22,2024-11-22,4439.38,4439.38,Paid,0
RPY0000544,LOAN000023,CUST00052,2024-12-22,2024-12-22,4439.38,4439.38,Paid,0
RPY0000545,LOAN000023,CUST00052,2025-01-21,2025-01-21,4439.38,4439.38,Paid,0
RPY0000546,LOAN000023,CUST00052,2025-02-20,2025-02-20,4439.38,4439.38,Paid,0
RPY0000547,LOAN000023,CUST00052,2025-03-22,2025-03-22,4439.38,4439.38,Paid,0
RPY0000548,LOAN000023,CUST00052,2025-04-21,2025-04-21,4439.38,4439.38,Paid,0
RPY0000549,LOAN000023,CUST00052,2025-05-21,2025-05-21,4439.38,4439.38,Paid,0
RPY0000550,LOAN000023,CUST00052,2025-06-20,2025-06-20,4439.38,4439.38,Paid,0
RPY0000551,LOAN000023,CUST00052,2025-07-20,2025-07-20,4439.38,4439.38,Paid,0
RPY0000552,LOAN000023,CUST00052,2025-08-19,2025-08-19,4439.38,4439.38,Paid,0
RPY0000553,LOAN000023,CUST00052,2025-09-18,2025-09-18,4439.38,4439.38,Paid,0
RPY0000554,LOAN000023,CUST00052,2025-10-18,2025-11-02,4439.38,4439.38,Late,15
RPY0000555,LOAN000023,CUST00052,2025-11-17,2025-11-17,4439.38,4439.38,Paid,0
RPY0000556,LOAN000023,CUST00052,2025-12-17,2025-12-17,4439.38,4439.38,Paid,0
RPY0000557,LOAN000023,CUST00052,2026-01-16,2026-01-16,4439.38,4439.38,Paid,0
RPY0000558,LOAN000023,CUST00052,2026-02-15,2026-02-15,4439.38,4439.38,Paid,0
RPY0000559,LOAN000024,CUST00053,2026-10-01,2026-10-01,2858.42,2858.42,Paid,0
RPY0000560,LOAN000024,CUST00053,2026-10-31,2026-12-15,2858.42,2858.42,Late,45
RPY0000561,LOAN000024,CUST00053,2026-11-30,2026-11-30,2858.42,2858.42,Paid,0
RPY0000562,LOAN000024,CUST00053,2026-12-30,2027-02-28,2858.42,1710.72,Partial,60
RPY0000563,LOAN000024,CUST00053,2027-01-29,2027-01-29,2858.42,2858.42,Paid,0
RPY0000564,LOAN000024,CUST00053,2027-02-28,2027-02-28,2858.42,2858.42,Paid,0
RPY0000565,LOAN000024,CUST00053,2027-03-30,2027-03-30,2858.42,2858.42,Paid,0
RPY0000566,LOAN000024,CUST00053,2027-04-29,2027-04-29,2858.42,2858.42,Paid,0
RPY0000567,LOAN000024,CUST00053,2027-05-29,2027-05-29,2858.42,2858.42,Paid,0
RPY0000568,LOAN000024,CUST00053,2027-06-28,2027-06-28,2858.42,2858.42,Paid,0
RPY0000569,LOAN000024,CUST00053,2027-07-28,2027-07-28,2858.42,2858.42,Paid,0
RPY0000570,LOAN000024,CUST00053,2027-08-27,,2858.42,0.0,Missed,120
RPY0000571,LOAN000024,CUST00053,2027-09-26,2027-09-26,2858.42,2858.42,Paid,0
RPY0000572,LOAN000024,CUST00053,2027-10-26,2027-10-26,2858.42,2858.42,Paid,0
RPY0000573,LOAN000024,CUST00053,2027-11-25,2027-12-10,2858.42,825.51,Partial,15
